open,close,Trading_turnover,high,low
38.01,37.95,251.63,38.23,37.76
37.63,37.58,246.01,37.86,37.39
37.44,37.4,243.17,37.67,37.2
37.39,37.35,242.37,37.62,37.15
37.36,37.32,241.91,37.59,37.12
37.29,37.24,240.85,37.52,37.05
37.18,37.13,239.18,37.4,36.94
37.07,37.02,237.52,37.29,36.83
36.99,36.94,236.21,37.2,36.75
36.93,36.88,235.33,37.15,36.69
36.88,36.83,234.63,37.1,36.64
36.82,36.77,233.59,37.03,36.58
36.74,36.69,232.5,36.96,36.5
36.69,36.64,231.7,36.9,36.45
36.65,36.6,231.02,36.86,36.41
36.6,36.55,230.32,36.81,36.36
36.55,36.5,229.6,36.76,36.31
36.51,36.46,228.91,36.72,36.27
36.47,36.42,228.29,36.68,36.23
36.43,36.38,227.73,36.64,36.19
36.39,36.34,227.19,36.6,36.16
36.36,36.31,226.66,36.57,36.12
36.32,36.28,226.15,36.53,36.09
36.29,36.24,225.68,36.5,36.06
36.26,36.22,225.25,36.47,36.03
36.24,36.19,224.83,36.45,36.0
36.21,36.16,224.43,36.42,35.98
36.18,36.14,224.05,36.39,35.95
36.16,36.11,223.69,36.37,35.93
36.14,36.09,223.35,36.35,35.9
