open,close,Trading_turnover,high,low
39.03,38.96,267.05,39.25,38.78
38.98,38.92,266.31,39.2,38.73
38.82,38.76,263.96,39.05,38.57
38.61,38.55,260.72,38.83,38.36
38.4,38.34,257.51,38.62,38.15
38.22,38.17,254.93,38.45,37.98
38.09,38.04,252.9,38.32,37.85
37.97,37.92,251.07,38.19,37.72
37.85,37.79,249.21,38.07,37.6
37.72,37.67,247.27,37.94,37.48
37.59,37.54,245.35,37.81,37.35
37.49,37.44,243.77,37.71,37.25
37.4,37.35,242.4,37.62,37.16
37.3,37.25,240.96,37.52,37.06
37.21,37.16,239.57,37.43,36.97
37.13,37.08,238.31,37.35,36.89
37.05,37.0,237.16,37.27,36.81
36.98,36.93,236.09,37.2,36.74
36.91,36.86,235.06,37.13,36.67
36.85,36.8,234.08,37.06,36.61
36.79,36.74,233.17,37.0,36.55
36.73,36.68,232.31,36.95,36.49
36.68,36.63,231.51,36.89,36.44
36.63,36.58,230.75,36.84,36.39
36.58,36.53,230.03,36.79,36.34
36.53,36.49,229.35,36.75,36.3
36.49,36.44,228.71,36.71,36.26
36.45,36.4,228.1,36.66,36.22
36.41,36.37,227.53,36.63,36.18
36.38,36.33,226.99,36.59,36.14
