open,close,Trading_turnover,high,low
38.49,38.43,258.97,38.72,38.25
38.41,38.35,257.73,38.63,38.16
38.28,38.22,255.72,38.5,38.03
38.11,38.05,253.11,38.33,37.86
37.93,37.88,250.46,38.15,37.68
37.79,37.73,248.31,38.01,37.54
37.67,37.61,246.48,37.89,37.42
37.55,37.5,244.8,37.78,37.31
37.45,37.4,243.17,37.67,37.2
37.35,37.3,241.71,37.57,37.11
37.26,37.21,240.33,37.48,37.02
37.17,37.12,239.01,37.39,36.93
37.1,37.05,237.86,37.32,36.86
37.02,36.97,236.73,37.24,36.78
36.95,36.9,235.65,37.17,36.71
36.88,36.83,234.64,37.1,36.65
36.82,36.77,233.7,37.04,36.58
36.76,36.71,232.82,36.98,36.53
36.71,36.66,231.98,36.92,36.47
36.66,36.61,231.19,36.87,36.42
36.61,36.56,230.45,36.82,36.37
36.56,36.51,229.75,36.77,36.32
36.52,36.47,229.08,36.73,36.28
36.48,36.43,228.46,36.69,36.24
36.44,36.39,227.87,36.65,36.2
36.4,36.35,227.31,36.61,36.16
36.37,36.32,226.78,36.58,36.13
36.33,36.28,226.28,36.54,36.1
36.3,36.25,225.8,36.51,36.07
36.27,36.22,225.35,36.48,36.04
