open,close,Trading_turnover,high,low
38.34,38.28,256.58,38.56,38.09
38.42,38.36,257.83,38.64,38.17
38.32,38.26,256.36,38.54,38.08
38.12,38.06,253.29,38.34,37.87
37.92,37.86,250.26,38.14,37.67
37.77,37.72,248.13,38.0,37.53
37.68,37.63,246.68,37.9,37.44
37.59,37.54,245.3,37.81,37.35
37.48,37.43,243.7,37.7,37.24
37.37,37.32,242.05,37.6,37.13
37.27,37.22,240.51,37.49,37.03
37.19,37.14,239.29,37.41,36.95
37.12,37.07,238.22,37.34,36.88
37.04,36.99,237.02,37.26,36.8
36.97,36.92,235.87,37.18,36.73
36.9,36.85,234.84,37.11,36.66
36.84,36.79,233.91,37.05,36.6
36.78,36.73,233.03,36.99,36.54
36.72,36.67,232.18,36.94,36.48
36.67,36.62,231.36,36.88,36.43
36.62,36.57,230.6,36.83,36.38
36.57,36.52,229.9,36.78,36.33
36.53,36.48,229.24,36.74,36.29
36.49,36.44,228.6,36.7,36.25
36.45,36.4,228.0,36.66,36.21
36.41,36.36,227.43,36.62,36.17
36.37,36.32,226.89,36.58,36.14
36.34,36.29,226.39,36.55,36.1
36.31,36.26,225.91,36.52,36.07
36.28,36.23,225.45,36.49,36.04
