open,close,Trading_turnover,high,low
38.81,38.74,263.69,39.03,38.56
38.65,38.59,261.34,38.87,38.4
38.45,38.39,258.35,38.68,38.2
38.26,38.21,255.5,38.49,38.02
38.11,38.05,253.17,38.33,37.86
37.98,37.93,251.29,38.21,37.74
37.87,37.82,249.53,38.09,37.62
37.75,37.7,247.71,37.97,37.5
37.63,37.58,245.94,37.85,37.39
37.52,37.47,244.24,37.74,37.28
37.42,37.37,242.7,37.64,37.18
37.32,37.27,241.31,37.54,37.08
37.24,37.19,239.97,37.46,37.0
37.15,37.1,238.67,37.37,36.91
37.07,37.02,237.46,37.29,36.83
37.0,36.95,236.36,37.22,36.76
36.93,36.88,235.32,37.15,36.69
36.86,36.81,234.34,37.08,36.63
36.8,36.75,233.41,37.02,36.56
36.75,36.7,232.54,36.96,36.51
36.69,36.64,231.72,36.91,36.45
36.64,36.59,230.95,36.85,36.4
36.59,36.54,230.22,36.81,36.36
36.55,36.5,229.53,36.76,36.31
36.5,36.45,228.88,36.72,36.27
36.46,36.41,228.26,36.68,36.23
36.42,36.38,227.68,36.64,36.19
36.39,36.34,227.13,36.6,36.15
36.35,36.31,226.61,36.57,36.12
36.32,36.27,226.12,36.53,36.09
