open,close,Trading_turnover,high,low
38.77,38.71,263.14,38.99,38.52
38.77,38.71,263.19,38.99,38.53
38.61,38.55,260.75,38.83,38.36
38.37,38.31,257.16,38.6,38.13
38.16,38.11,253.97,38.39,37.92
38.01,37.96,251.75,38.24,37.77
37.9,37.85,250.05,38.13,37.66
37.79,37.74,248.4,38.02,37.55
37.68,37.63,246.64,37.9,37.43
37.56,37.51,244.85,37.78,37.32
37.44,37.39,243.13,37.67,37.2
37.35,37.3,241.75,37.57,37.11
37.27,37.22,240.5,37.49,37.03
37.18,37.13,239.16,37.4,36.94
37.1,37.05,237.88,37.32,36.86
37.02,36.97,236.73,37.24,36.78
36.95,36.9,235.69,37.17,36.71
36.89,36.84,234.7,37.1,36.65
36.83,36.78,233.75,37.04,36.59
36.77,36.72,232.85,36.98,36.53
36.71,36.66,232.0,36.93,36.47
36.66,36.61,231.22,36.87,36.42
36.61,36.56,230.48,36.82,36.37
36.56,36.51,229.78,36.78,36.33
36.52,36.47,229.11,36.73,36.28
36.48,36.43,228.48,36.69,36.24
36.44,36.39,227.89,36.65,36.2
36.4,36.35,227.33,36.61,36.17
36.37,36.32,226.8,36.58,36.13
36.33,36.28,226.29,36.54,36.1
