open,close,Trading_turnover,high,low
38.36,38.3,256.9,38.58,38.11
38.31,38.25,256.16,38.53,38.06
38.19,38.13,254.32,38.41,37.94
38.01,37.96,251.71,38.24,37.77
37.84,37.79,249.14,38.06,37.6
37.7,37.65,247.04,37.93,37.46
37.6,37.55,245.52,37.83,37.36
37.51,37.46,244.14,37.73,37.27
37.41,37.36,242.63,37.63,37.17
37.31,37.26,241.14,37.53,37.07
37.22,37.17,239.69,37.44,36.98
37.14,37.09,238.48,37.36,36.9
37.07,37.02,237.41,37.29,36.83
36.99,36.94,236.29,37.21,36.75
36.92,36.87,235.2,37.14,36.68
36.86,36.81,234.21,37.07,36.62
36.8,36.75,233.31,37.01,36.56
36.74,36.69,232.46,36.96,36.5
36.69,36.64,231.64,36.9,36.45
36.63,36.59,230.86,36.85,36.4
36.59,36.54,230.13,36.8,36.35
36.54,36.49,229.45,36.75,36.31
36.5,36.45,228.81,36.71,36.26
36.46,36.41,228.2,36.67,36.22
36.42,36.37,227.62,36.63,36.18
36.38,36.34,227.07,36.6,36.15
36.35,36.3,226.56,36.56,36.11
36.32,36.27,226.07,36.53,36.08
36.29,36.24,225.6,36.5,36.05
36.26,36.21,225.16,36.47,36.02
