open,close,Trading_turnover,high,low
39.56,39.49,289.63,39.78,39.31
39.72,39.65,292.17,39.94,39.47
39.53,39.46,289.16,39.75,39.28
39.11,39.04,282.52,39.33,38.86
38.67,38.61,275.53,38.89,38.42
38.33,38.27,270.15,38.56,38.08
38.1,38.05,266.56,38.33,37.85
37.92,37.87,263.63,38.15,37.67
37.74,37.69,260.82,37.97,37.5
37.64,37.59,259.13,37.87,37.4
37.55,37.5,257.69,37.78,37.31
37.44,37.39,255.89,37.66,37.2
37.35,37.31,254.51,37.58,37.11
37.27,37.22,253.15,37.49,37.03
37.19,37.14,251.8,37.41,36.95
37.11,37.06,250.53,37.32,36.87
37.03,36.98,249.33,37.25,36.79
36.96,36.91,248.19,37.18,36.72
36.89,36.84,247.12,37.11,36.65
36.83,36.78,246.11,37.05,36.59
36.77,36.72,245.17,36.99,36.53
36.71,36.67,244.28,36.93,36.48
36.66,36.61,243.43,36.88,36.42
36.61,36.56,242.64,36.83,36.38
36.57,36.52,241.9,36.78,36.33
36.52,36.47,241.19,36.74,36.29
36.48,36.43,240.53,36.69,36.24
36.44,36.39,239.9,36.65,36.21
36.4,36.36,239.31,36.62,36.17
36.37,36.32,238.74,36.58,36.13
