open,close,Trading_turnover,high,low
39.12,39.05,268.34,39.34,38.87
38.99,38.92,266.42,39.21,38.74
38.77,38.71,263.17,39.0,38.52
38.54,38.48,259.71,38.77,38.29
38.35,38.29,256.82,38.58,38.1
38.2,38.15,254.6,38.43,37.96
38.07,38.02,252.61,38.3,37.83
37.94,37.89,250.64,38.17,37.7
37.81,37.76,248.66,38.03,37.57
37.69,37.63,246.77,37.91,37.44
37.57,37.52,245.05,37.79,37.33
37.47,37.42,243.5,37.69,37.23
37.37,37.32,242.05,37.59,37.13
37.28,37.23,240.62,37.5,37.04
37.19,37.14,239.28,37.41,36.95
37.11,37.06,238.06,37.33,36.87
37.04,36.99,236.93,37.25,36.8
36.96,36.91,235.85,37.18,36.73
36.9,36.85,234.83,37.11,36.66
36.83,36.78,233.87,37.05,36.6
36.77,36.72,232.98,36.99,36.54
36.72,36.67,232.13,36.93,36.48
36.67,36.62,231.34,36.88,36.43
36.62,36.57,230.58,36.83,36.38
36.57,36.52,229.87,36.78,36.33
36.53,36.48,229.2,36.74,36.29
36.48,36.43,228.57,36.7,36.25
36.44,36.4,227.97,36.66,36.21
36.41,36.36,227.41,36.62,36.17
36.37,36.32,226.87,36.58,36.14
