open,close,Trading_turnover,high,low
16.9,16.84,373.2,17.06,16.68
16.98,16.93,380.32,17.14,16.76
17.05,17.0,387.29,17.22,16.83
17.1,17.05,392.78,17.27,16.88
17.15,17.1,398.93,17.32,16.93
17.2,17.15,404.61,17.37,16.97
17.25,17.2,411.73,17.42,17.02
17.29,17.25,421.08,17.47,17.07
17.34,17.3,433.25,17.52,17.11
17.39,17.35,447.89,17.57,17.16
17.44,17.39,463.67,17.62,17.2
17.48,17.44,478.61,17.67,17.25
17.52,17.48,493.04,17.71,17.29
17.56,17.52,509.34,17.75,17.32
17.59,17.56,528.36,17.79,17.35
17.62,17.59,550.85,17.82,17.38
17.64,17.61,577.75,17.85,17.4
17.66,17.63,609.82,17.87,17.42
17.67,17.65,647.37,17.89,17.42
17.67,17.65,690.08,17.9,17.42
17.66,17.65,737.0,17.91,17.41
17.66,17.65,787.25,17.91,17.41
17.69,17.68,840.15,17.96,17.43
17.73,17.74,894.06,18.02,17.48
17.79,17.8,948.56,18.1,17.53
17.85,17.87,1003.66,18.18,17.59
17.92,17.95,1057.81,18.27,17.66
18.0,18.04,1108.52,18.37,17.74
18.08,18.12,1152.67,18.47,17.81
18.16,18.21,1188.19,18.56,17.89
