open,close,Trading_turnover,high,low
16.68,16.62,356.43,16.84,16.46
16.77,16.72,364.16,16.93,16.55
16.84,16.79,370.25,17.01,16.62
16.9,16.85,375.5,17.06,16.68
16.95,16.9,381.33,17.12,16.73
17.0,16.95,386.91,17.17,16.78
17.06,17.01,392.69,17.22,16.83
17.11,17.06,399.68,17.28,16.89
17.16,17.11,408.98,17.33,16.94
17.22,17.17,419.57,17.39,16.99
17.27,17.22,430.53,17.45,17.04
17.32,17.28,440.86,17.5,17.09
17.37,17.33,450.66,17.55,17.14
17.42,17.38,461.46,17.6,17.19
17.47,17.42,473.61,17.65,17.23
17.51,17.47,487.51,17.7,17.27
17.55,17.51,503.66,17.74,17.31
17.58,17.54,522.66,17.78,17.34
17.61,17.58,545.07,17.81,17.37
17.64,17.6,571.41,17.84,17.4
17.66,17.63,602.07,17.87,17.41
17.67,17.64,637.4,17.89,17.42
17.67,17.65,677.61,17.9,17.42
17.67,17.65,722.49,17.91,17.42
17.66,17.64,771.22,17.9,17.4
17.67,17.67,823.73,17.94,17.42
17.72,17.72,877.78,18.0,17.46
17.77,17.78,932.1,18.07,17.51
17.83,17.85,987.14,18.15,17.57
17.9,17.93,1041.6,18.24,17.64
