open,close,Trading_turnover,high,low
16.56,16.51,349.13,16.72,16.34
16.61,16.56,354.89,16.78,16.4
16.68,16.63,361.01,16.85,16.47
16.73,16.68,364.45,16.9,16.52
16.79,16.74,368.77,16.96,16.57
16.85,16.8,373.28,17.01,16.63
16.9,16.85,378.62,17.07,16.68
16.96,16.91,385.23,17.12,16.74
17.01,16.96,393.19,17.18,16.79
17.07,17.02,402.11,17.24,16.85
17.13,17.08,411.14,17.3,16.9
17.18,17.14,419.37,17.36,16.96
17.24,17.19,427.14,17.42,17.01
17.29,17.25,435.49,17.47,17.06
17.34,17.3,444.68,17.52,17.11
17.39,17.35,454.89,17.57,17.16
17.44,17.4,466.4,17.62,17.21
17.48,17.44,479.57,17.67,17.25
17.52,17.48,494.75,17.71,17.29
17.56,17.52,512.31,17.75,17.32
17.59,17.56,532.69,17.79,17.36
17.62,17.59,556.4,17.82,17.38
17.65,17.61,584.09,17.85,17.4
17.66,17.63,616.35,17.88,17.42
17.67,17.65,653.65,17.89,17.42
17.67,17.65,696.01,17.9,17.42
17.66,17.65,742.87,17.91,17.41
17.66,17.65,793.64,17.92,17.41
17.69,17.69,847.19,17.96,17.44
17.74,17.75,901.63,18.03,17.48
