open,close,Trading_turnover,high,low
16.62,16.57,354.88,16.79,16.41
16.7,16.64,360.3,16.86,16.48
16.78,16.73,366.59,16.94,16.56
16.83,16.78,370.52,17.0,16.61
16.89,16.84,375.59,17.06,16.67
16.94,16.89,381.06,17.11,16.72
17.0,16.95,387.37,17.16,16.77
17.05,17.0,394.5,17.22,16.83
17.11,17.06,402.62,17.28,16.88
17.16,17.11,412.04,17.34,16.94
17.22,17.17,422.33,17.39,16.99
17.27,17.22,431.89,17.45,17.04
17.32,17.28,440.84,17.5,17.09
17.37,17.33,450.52,17.55,17.14
17.42,17.38,461.36,17.6,17.19
17.47,17.42,473.62,17.65,17.23
17.51,17.47,487.73,17.69,17.27
17.55,17.51,504.12,17.74,17.31
17.58,17.54,523.26,17.78,17.34
17.61,17.58,545.66,17.81,17.37
17.64,17.6,571.84,17.84,17.4
17.66,17.63,602.31,17.87,17.41
17.67,17.64,637.52,17.89,17.42
17.67,17.65,677.71,17.9,17.42
17.67,17.65,722.69,17.91,17.42
17.66,17.64,771.56,17.9,17.4
17.67,17.67,824.18,17.94,17.42
17.72,17.72,878.28,18.0,17.46
17.77,17.78,932.6,18.07,17.51
17.83,17.85,987.61,18.16,17.57
