open,close,Trading_turnover,high,low
17.32,17.27,456.28,17.5,17.09
17.34,17.29,443.91,17.52,17.11
17.41,17.37,445.04,17.59,17.18
17.44,17.4,447.39,17.62,17.21
17.48,17.44,454.79,17.66,17.25
17.51,17.47,462.16,17.7,17.28
17.55,17.5,471.97,17.73,17.31
17.57,17.53,487.57,17.76,17.34
17.6,17.56,515.83,17.79,17.36
17.62,17.59,556.34,17.82,17.38
17.64,17.61,595.28,17.85,17.4
17.66,17.63,627.07,17.88,17.42
17.67,17.65,659.2,17.9,17.43
17.67,17.66,696.63,17.91,17.43
17.67,17.65,739.89,17.91,17.42
17.66,17.66,788.7,17.92,17.41
17.69,17.69,842.62,17.96,17.43
17.74,17.74,899.21,18.03,17.48
17.79,17.81,956.43,18.11,17.53
17.86,17.88,1012.89,18.19,17.6
17.93,17.96,1066.61,18.29,17.67
18.01,18.05,1115.68,18.39,17.75
18.09,18.14,1157.99,18.48,17.83
18.17,18.22,1192.04,18.57,17.9
18.24,18.29,1217.59,18.66,17.97
18.3,18.36,1235.74,18.72,18.03
18.35,18.4,1248.03,18.77,18.08
18.38,18.43,1255.86,18.8,18.1
18.39,18.45,1260.39,18.82,18.12
18.4,18.46,1262.43,18.83,18.13
