open,close,Trading_turnover,high,low
17.16,17.11,398.02,17.33,16.94
17.24,17.19,406.6,17.41,17.02
17.3,17.26,415.35,17.48,17.08
17.35,17.3,423.98,17.52,17.12
17.39,17.35,433.54,17.57,17.16
17.43,17.39,441.92,17.61,17.2
17.47,17.42,451.32,17.65,17.24
17.51,17.46,465.14,17.69,17.27
17.54,17.5,484.72,17.73,17.31
17.57,17.53,508.81,17.77,17.34
17.6,17.57,536.43,17.8,17.37
17.63,17.6,563.97,17.83,17.39
17.65,17.62,591.48,17.86,17.41
17.67,17.64,622.95,17.88,17.42
17.68,17.65,659.39,17.9,17.43
17.67,17.66,701.32,17.91,17.42
17.66,17.65,748.63,17.91,17.41
17.67,17.66,800.97,17.92,17.41
17.7,17.7,856.36,17.98,17.44
17.75,17.76,912.11,18.05,17.49
17.81,17.82,967.55,18.12,17.55
17.87,17.9,1022.32,18.21,17.61
17.95,17.98,1075.12,18.31,17.68
18.02,18.06,1123.6,18.4,17.76
18.11,18.15,1164.97,18.5,17.84
18.18,18.23,1197.58,18.59,17.92
18.25,18.31,1221.65,18.67,17.98
18.31,18.37,1238.52,18.73,18.04
18.35,18.41,1249.82,18.78,18.08
18.38,18.44,1256.93,18.81,18.11
