open,close,Trading_turnover,high,low
17.07,17.02,388.72,17.24,16.85
17.13,17.08,395.36,17.3,16.91
17.2,17.15,403.25,17.37,16.98
17.24,17.2,408.01,17.42,17.02
17.29,17.24,414.83,17.46,17.06
17.33,17.29,423.39,17.51,17.11
17.38,17.33,434.89,17.56,17.15
17.42,17.38,448.66,17.6,17.19
17.47,17.42,463.61,17.65,17.23
17.51,17.46,480.5,17.69,17.27
17.54,17.5,500.49,17.73,17.31
17.58,17.54,521.17,17.77,17.34
17.61,17.57,542.0,17.81,17.37
17.64,17.6,566.07,17.84,17.4
17.66,17.63,594.74,17.87,17.41
17.67,17.64,628.86,17.89,17.42
17.67,17.65,668.74,17.9,17.43
17.67,17.65,713.95,17.91,17.42
17.66,17.65,763.23,17.9,17.41
17.67,17.66,816.09,17.93,17.41
17.71,17.71,870.35,17.99,17.45
17.76,17.77,924.56,18.06,17.5
17.82,17.84,979.23,18.14,17.56
17.89,17.91,1033.64,18.23,17.63
17.96,18.0,1086.12,18.33,17.7
18.04,18.08,1133.55,18.42,17.78
18.12,18.17,1173.16,18.52,17.86
18.2,18.25,1203.79,18.61,17.93
18.27,18.32,1226.07,18.68,18.0
18.32,18.38,1241.54,18.74,18.05
