open,close,Trading_turnover,high,low
17.46,17.43,611.76,17.67,17.22
17.54,17.51,581.91,17.75,17.3
17.63,17.59,569.6,17.83,17.39
17.65,17.62,561.84,17.85,17.41
17.68,17.65,561.75,17.88,17.44
17.69,17.66,564.47,17.9,17.45
17.71,17.67,580.43,17.91,17.46
17.7,17.67,620.66,17.92,17.46
17.68,17.66,692.6,17.91,17.43
17.66,17.65,780.62,17.91,17.4
17.69,17.69,856.91,17.96,17.43
17.74,17.75,907.06,18.04,17.48
17.79,17.81,945.77,18.1,17.53
17.85,17.87,991.75,18.18,17.59
17.91,17.94,1042.82,18.26,17.65
17.98,18.02,1095.09,18.35,17.72
18.06,18.11,1142.72,18.45,17.8
18.14,18.19,1181.75,18.54,17.88
18.22,18.27,1210.88,18.63,17.95
18.28,18.34,1231.29,18.7,18.01
18.33,18.39,1244.97,18.76,18.06
18.37,18.42,1253.78,18.79,18.1
18.39,18.45,1259.1,18.82,18.12
18.4,18.45,1261.84,18.83,18.12
18.4,18.45,1262.61,18.82,18.12
18.39,18.44,1261.92,18.82,18.11
18.37,18.43,1260.23,18.8,18.1
18.36,18.41,1257.96,18.78,18.08
18.34,18.39,1255.46,18.76,18.07
18.32,18.38,1253.03,18.75,18.05
