open,close,Trading_turnover,high,low
17.2,17.16,428.88,17.38,16.97
17.2,17.16,421.34,17.38,16.98
17.28,17.23,425.99,17.46,17.05
17.32,17.27,429.12,17.49,17.09
17.37,17.32,434.41,17.55,17.14
17.41,17.36,439.61,17.58,17.18
17.44,17.4,447.02,17.62,17.21
17.48,17.43,459.14,17.66,17.25
17.51,17.47,479.67,17.7,17.28
17.55,17.51,508.35,17.74,17.31
17.59,17.55,534.33,17.78,17.35
17.62,17.58,555.88,17.82,17.38
17.64,17.61,580.23,17.85,17.4
17.66,17.63,608.68,17.87,17.42
17.67,17.65,642.36,17.89,17.43
17.68,17.65,681.88,17.9,17.43
17.67,17.65,727.69,17.91,17.42
17.66,17.65,779.1,17.91,17.41
17.68,17.68,834.66,17.95,17.43
17.73,17.73,890.75,18.02,17.47
17.78,17.8,945.68,18.09,17.52
17.84,17.87,1000.09,18.18,17.59
17.91,17.95,1053.5,18.27,17.65
17.99,18.03,1104.19,18.36,17.73
18.07,18.12,1148.9,18.46,17.81
18.15,18.2,1185.28,18.55,17.89
18.23,18.28,1212.77,18.64,17.96
18.29,18.34,1232.41,18.71,18.02
18.34,18.39,1245.8,18.76,18.07
18.37,18.43,1254.47,18.8,18.1
