open,close,Trading_turnover,high,low
16.72,16.67,367.61,16.88,16.5
16.75,16.7,368.9,16.92,16.53
16.84,16.79,375.4,17.0,16.62
16.88,16.83,379.65,17.05,16.66
16.93,16.88,385.7,17.1,16.71
16.97,16.92,390.53,17.14,16.75
17.01,16.96,394.64,17.18,16.79
17.06,17.01,399.61,17.23,16.84
17.12,17.07,407.04,17.29,16.9
17.18,17.14,417.04,17.36,16.96
17.24,17.19,427.41,17.42,17.01
17.3,17.25,436.88,17.47,17.07
17.35,17.3,446.22,17.53,17.12
17.4,17.35,456.24,17.58,17.17
17.44,17.4,467.38,17.63,17.21
17.49,17.44,479.99,17.67,17.25
17.53,17.48,494.71,17.71,17.29
17.56,17.52,512.22,17.75,17.33
17.6,17.56,533.0,17.79,17.36
17.62,17.59,557.37,17.83,17.38
17.65,17.61,585.65,17.85,17.4
17.66,17.63,618.3,17.88,17.42
17.67,17.65,655.74,17.89,17.42
17.67,17.65,698.11,17.9,17.42
17.66,17.65,744.88,17.91,17.41
17.66,17.66,795.62,17.92,17.41
17.69,17.69,849.19,17.97,17.44
17.74,17.75,903.71,18.04,17.48
17.8,17.81,958.72,18.11,17.54
17.86,17.89,1013.86,18.2,17.6
