open,close,Trading_turnover,high,low
17.46,17.42,514.0,17.66,17.23
17.51,17.48,500.92,17.71,17.28
17.58,17.54,492.89,17.77,17.35
17.6,17.56,486.02,17.79,17.36
17.63,17.58,490.66,17.81,17.39
17.64,17.6,504.25,17.83,17.4
17.66,17.62,528.21,17.85,17.42
17.67,17.64,562.72,17.87,17.43
17.67,17.65,612.98,17.89,17.43
17.66,17.64,675.16,17.89,17.42
17.65,17.64,733.87,17.89,17.4
17.65,17.64,777.96,17.9,17.4
17.67,17.66,816.37,17.93,17.41
17.71,17.71,860.37,17.98,17.45
17.75,17.76,910.4,18.05,17.49
17.81,17.82,965.52,18.12,17.55
17.87,17.9,1022.52,18.21,17.61
17.95,17.98,1077.85,18.31,17.68
18.03,18.07,1127.51,18.41,17.76
18.11,18.16,1168.65,18.51,17.84
18.19,18.24,1200.31,18.6,17.92
18.26,18.31,1223.37,18.67,17.99
18.32,18.37,1239.54,18.74,18.04
18.36,18.41,1250.43,18.78,18.08
18.38,18.44,1257.33,18.81,18.11
18.4,18.45,1261.18,18.83,18.12
18.4,18.46,1262.71,18.83,18.13
18.39,18.45,1262.52,18.82,18.12
18.38,18.44,1261.13,18.81,18.11
18.36,18.42,1259.0,18.79,18.09
