open,close,Trading_turnover,high,low
17.4,17.36,433.03,17.58,17.17
17.46,17.42,442.51,17.64,17.23
17.51,17.47,453.3,17.69,17.28
17.54,17.5,463.32,17.72,17.31
17.57,17.53,474.86,17.76,17.34
17.6,17.56,487.48,17.78,17.36
17.62,17.58,504.86,17.81,17.38
17.64,17.61,531.46,17.84,17.4
17.66,17.62,568.59,17.86,17.42
17.67,17.64,612.72,17.88,17.42
17.67,17.65,659.35,17.89,17.42
17.67,17.65,703.07,17.9,17.42
17.67,17.65,745.08,17.91,17.41
17.66,17.66,790.89,17.92,17.41
17.69,17.69,841.1,17.96,17.43
17.73,17.74,894.41,18.02,17.48
17.79,17.8,949.88,18.1,17.53
17.85,17.87,1006.43,18.18,17.59
17.92,17.95,1061.55,18.28,17.66
18.0,18.04,1112.26,18.38,17.74
18.08,18.13,1155.68,18.48,17.82
18.16,18.21,1190.27,18.57,17.9
18.24,18.29,1216.18,18.65,17.97
18.3,18.35,1234.66,18.72,18.03
18.34,18.4,1247.28,18.77,18.07
18.38,18.43,1255.4,18.8,18.1
18.39,18.45,1260.15,18.82,18.12
18.4,18.46,1262.37,18.83,18.13
18.4,18.45,1262.68,18.82,18.12
18.38,18.44,1261.65,18.81,18.11
