open,close,Trading_turnover,high,low
58.24,58.2,640.94,58.63,57.7
58.28,58.24,641.74,58.67,57.74
58.28,58.24,641.75,58.68,57.74
58.25,58.21,641.2,58.65,57.72
58.21,58.17,640.29,58.61,57.67
58.14,58.1,638.9,58.54,57.61
58.06,58.02,637.27,58.46,57.53
57.97,57.93,635.41,58.37,57.44
57.87,57.83,633.33,58.26,57.34
57.75,57.72,631.07,58.15,57.22
57.62,57.58,628.39,58.02,57.09
57.46,57.43,625.25,57.86,56.94
57.28,57.25,621.63,57.68,56.76
57.1,57.06,617.89,57.49,56.58
56.9,56.86,613.96,57.3,56.39
56.69,56.65,609.63,57.08,56.17
56.49,56.45,605.68,56.88,55.98
56.37,56.34,603.32,56.77,55.86
56.28,56.24,601.38,56.67,55.77
56.12,56.08,598.15,56.51,55.61
55.92,55.88,594.03,56.31,55.41
55.69,55.65,589.4,56.08,55.19
55.46,55.42,584.71,55.85,54.96
55.24,55.2,580.27,55.63,54.74
55.01,54.98,575.7,55.41,54.52
54.78,54.74,570.86,55.17,54.29
54.56,54.52,566.35,54.95,54.07
54.36,54.33,562.29,54.75,53.88
54.19,54.16,558.81,54.58,53.71
54.06,54.03,556.08,54.45,53.58
