open,close,Trading_turnover,high,low
59.19,59.15,660.06,59.59,58.64
59.21,59.16,660.31,59.6,58.65
59.2,59.16,660.22,59.6,58.65
59.22,59.18,660.62,59.62,58.67
59.24,59.2,660.84,59.64,58.69
59.19,59.15,659.82,59.59,58.64
59.1,59.06,657.95,59.5,58.55
58.98,58.94,655.66,59.38,58.43
58.87,58.83,653.31,59.27,58.32
58.76,58.72,651.18,59.16,58.22
58.65,58.6,648.86,59.04,58.1
58.51,58.47,646.07,58.9,57.96
58.36,58.32,643.18,58.76,57.82
58.21,58.17,640.1,58.61,57.67
58.05,58.01,636.86,58.44,57.51
57.88,57.84,633.56,58.28,57.35
57.7,57.66,629.87,58.09,57.17
57.49,57.45,625.77,57.89,56.97
57.27,57.23,621.34,57.66,56.75
57.03,56.99,616.47,57.42,56.51
56.78,56.74,611.48,57.17,56.26
56.52,56.49,606.35,56.92,56.01
56.25,56.22,600.87,56.65,55.75
55.98,55.94,595.29,56.37,55.47
55.71,55.68,589.89,56.1,55.21
55.46,55.43,584.84,55.85,54.97
55.23,55.19,580.06,55.62,54.73
55.01,54.98,575.62,55.4,54.52
54.81,54.78,571.57,55.2,54.32
54.63,54.6,567.83,55.02,54.14
