open,close,Trading_turnover,high,low
59.65,59.6,669.07,60.04,59.09
59.66,59.62,669.41,60.06,59.11
59.67,59.62,669.43,60.06,59.11
59.63,59.58,668.63,60.02,59.07
59.54,59.49,666.81,59.93,58.98
59.42,59.38,664.51,59.82,58.87
59.29,59.25,661.79,59.69,58.74
59.14,59.1,658.84,59.54,58.59
59.0,58.96,655.92,59.4,58.45
58.84,58.8,652.79,59.24,58.29
58.68,58.64,649.54,59.08,58.13
58.52,58.48,646.28,58.91,57.97
58.35,58.31,642.92,58.75,57.81
58.19,58.15,639.68,58.58,57.65
58.03,57.99,636.46,58.42,57.49
57.85,57.81,632.96,58.25,57.32
57.67,57.63,629.26,58.06,57.14
57.48,57.44,625.47,57.87,56.95
57.28,57.24,621.61,57.68,56.76
57.08,57.04,617.44,57.47,56.56
56.85,56.81,612.93,57.24,56.33
56.61,56.57,607.99,57.0,56.09
56.33,56.3,602.5,56.73,55.83
56.06,56.02,596.97,56.45,55.56
55.8,55.76,591.68,56.19,55.3
55.55,55.51,586.55,55.94,55.05
55.3,55.26,581.52,55.69,54.81
55.06,55.03,576.7,55.46,54.57
54.85,54.82,572.34,55.24,54.36
54.67,54.63,568.55,55.06,54.18
