open,close,Trading_turnover,high,low
59.5,59.45,666.11,59.89,58.94
59.56,59.52,667.35,59.96,59.0
59.56,59.52,667.36,59.96,59.0
59.52,59.48,666.46,59.92,58.96
59.45,59.41,665.07,59.85,58.89
59.37,59.33,663.52,59.77,58.82
59.27,59.23,661.49,59.67,58.72
59.14,59.1,658.79,59.54,58.59
59.0,58.96,655.93,59.4,58.45
58.85,58.81,652.92,59.25,58.3
58.69,58.65,649.85,59.09,58.15
58.55,58.51,646.91,58.95,58.01
58.39,58.35,643.76,58.79,57.85
58.22,58.18,640.43,58.62,57.69
58.05,58.01,636.98,58.45,57.52
57.87,57.83,633.29,58.26,57.34
57.68,57.64,629.56,58.08,57.15
57.49,57.45,625.71,57.88,56.96
57.27,57.24,621.42,57.67,56.75
57.05,57.01,616.83,57.44,56.53
56.81,56.77,612.11,57.2,56.29
56.57,56.54,607.35,56.97,56.06
56.33,56.29,602.36,56.72,55.82
56.07,56.03,597.18,56.46,55.57
55.81,55.77,591.81,56.2,55.3
55.53,55.49,586.19,55.92,55.03
55.27,55.24,580.94,55.66,54.78
55.05,55.01,576.34,55.44,54.55
54.85,54.81,572.31,55.24,54.36
54.68,54.64,568.74,55.07,54.19
