open,close,Trading_turnover,high,low
59.62,59.57,668.49,60.01,59.06
59.63,59.59,668.75,60.03,59.07
59.62,59.57,668.43,60.01,59.06
59.58,59.54,667.77,59.98,59.03
59.52,59.47,666.4,59.91,58.96
59.4,59.36,664.14,59.8,58.85
59.28,59.23,661.53,59.67,58.72
59.13,59.09,658.63,59.53,58.58
58.98,58.94,655.58,59.38,58.43
58.83,58.79,652.64,59.23,58.29
58.68,58.64,649.51,59.08,58.13
58.52,58.48,646.26,58.91,57.97
58.35,58.31,642.98,58.75,57.81
58.18,58.14,639.55,58.58,57.64
58.01,57.97,636.19,58.41,57.48
57.84,57.8,632.8,58.24,57.31
57.66,57.62,629.06,58.05,57.13
57.46,57.42,625.08,57.85,56.93
57.25,57.21,620.97,57.65,56.73
57.04,57.0,616.78,57.44,56.52
56.82,56.78,612.29,57.21,56.3
56.58,56.54,607.49,56.97,56.07
56.32,56.29,602.32,56.72,55.82
56.05,56.01,596.68,56.44,55.54
55.77,55.74,591.14,56.16,55.27
55.52,55.48,585.98,55.91,55.02
55.28,55.25,581.13,55.67,54.79
55.06,55.02,576.54,55.45,54.56
54.85,54.81,572.31,55.24,54.36
54.67,54.63,568.62,55.06,54.18
