open,close,Trading_turnover,high,low
59.07,59.03,657.62,59.47,58.52
59.1,59.05,658.16,59.49,58.55
59.09,59.04,657.92,59.48,58.54
59.04,58.99,656.88,59.43,58.49
58.95,58.91,655.06,59.34,58.4
58.86,58.81,653.19,59.25,58.31
58.81,58.77,652.25,59.21,58.27
58.78,58.74,651.56,59.18,58.23
58.7,58.66,649.97,59.1,58.16
58.59,58.55,647.82,58.99,58.05
58.47,58.43,645.41,58.87,57.93
58.35,58.31,643.04,58.75,57.82
58.25,58.21,640.88,58.64,57.71
58.13,58.09,638.46,58.52,57.59
57.98,57.94,635.46,58.37,57.44
57.81,57.77,632.21,58.21,57.28
57.63,57.59,628.59,58.03,57.1
57.43,57.4,624.62,57.83,56.91
57.23,57.19,620.46,57.62,56.7
56.99,56.95,615.76,57.39,56.47
56.73,56.7,610.59,57.13,56.22
56.46,56.42,605.09,56.85,55.95
56.17,56.14,599.28,56.57,55.67
55.89,55.86,593.55,56.28,55.39
55.62,55.58,587.99,56.01,55.12
55.35,55.31,582.46,55.74,54.85
55.09,55.06,577.28,55.48,54.6
54.87,54.84,572.74,55.26,54.38
54.69,54.65,568.96,55.08,54.2
54.53,54.5,565.79,54.92,54.05
