open,close,Trading_turnover,high,low
58.14,58.1,638.99,58.54,57.61
58.17,58.13,639.56,58.57,57.63
58.17,58.13,639.54,58.57,57.63
58.14,58.1,638.96,58.54,57.61
58.08,58.04,637.73,58.48,57.55
58.01,57.97,636.26,58.41,57.48
57.93,57.89,634.71,58.33,57.4
57.84,57.8,632.84,58.24,57.31
57.74,57.7,630.86,58.14,57.21
57.64,57.6,628.69,58.03,57.11
57.52,57.48,626.32,57.91,56.99
57.39,57.35,623.79,57.79,56.87
57.24,57.2,620.81,57.64,56.72
57.07,57.03,617.34,57.46,56.55
56.87,56.83,613.3,57.26,56.35
56.66,56.62,609.13,57.06,56.15
56.44,56.41,604.72,56.84,55.93
56.2,56.17,599.9,56.6,55.7
55.99,55.95,595.47,56.38,55.48
55.85,55.81,592.63,56.24,55.34
55.73,55.69,590.21,56.12,55.23
55.55,55.51,586.6,55.94,55.05
55.33,55.3,582.23,55.73,54.84
55.1,55.07,577.53,55.5,54.61
54.88,54.85,572.99,55.27,54.39
54.68,54.65,568.91,55.07,54.2
54.49,54.46,564.96,54.88,54.01
54.3,54.27,561.04,54.69,53.82
54.13,54.1,557.63,54.53,53.65
53.99,53.96,554.73,54.38,53.51
