open,close,Trading_turnover,high,low
58.05,58.01,637.24,58.45,57.52
58.08,58.04,637.83,58.48,57.55
58.08,58.04,637.75,58.47,57.55
58.04,58.0,637.02,58.44,57.51
57.99,57.95,635.85,58.38,57.46
57.92,57.88,634.41,58.31,57.39
57.83,57.79,632.55,58.22,57.3
57.73,57.69,630.61,58.13,57.2
57.64,57.6,628.71,58.03,57.11
57.53,57.49,626.54,57.92,57.0
57.42,57.38,624.28,57.81,56.89
57.29,57.26,621.83,57.69,56.77
57.16,57.12,619.2,57.56,56.64
57.02,56.98,616.39,57.42,56.5
56.86,56.82,613.09,57.25,56.34
56.67,56.63,609.23,57.06,56.15
56.45,56.41,604.76,56.84,55.94
56.22,56.18,600.12,56.61,55.71
55.98,55.94,595.27,56.37,55.47
55.72,55.68,590.04,56.11,55.22
55.48,55.45,585.26,55.88,54.99
55.33,55.29,582.06,55.72,54.83
55.19,55.16,579.33,55.58,54.7
55.01,54.98,575.59,55.4,54.52
54.8,54.77,571.33,55.19,54.31
54.59,54.55,566.97,54.98,54.1
54.39,54.36,562.98,54.79,53.91
54.23,54.2,559.62,54.62,53.75
54.08,54.05,556.58,54.47,53.6
53.94,53.91,553.69,54.33,53.46
