open,close,Trading_turnover,high,low
57.2,57.16,620.01,57.59,56.68
57.19,57.15,619.87,57.58,56.67
57.16,57.12,619.23,57.55,56.64
57.1,57.06,618.13,57.5,56.59
57.03,56.99,616.52,57.42,56.51
56.93,56.89,614.52,57.32,56.41
56.84,56.8,612.68,57.23,56.32
56.73,56.69,610.53,57.12,56.22
56.61,56.57,608.17,57.01,56.1
56.51,56.47,606.09,56.9,56.0
56.39,56.35,603.68,56.78,55.88
56.26,56.23,601.1,56.66,55.76
56.13,56.1,598.48,56.53,55.63
56.01,55.97,595.9,56.4,55.5
55.89,55.85,593.45,56.28,55.38
55.76,55.73,590.98,56.16,55.26
55.63,55.6,588.35,56.03,55.14
55.49,55.45,585.39,55.88,54.99
55.33,55.3,582.2,55.72,54.84
55.16,55.13,578.71,55.55,54.67
54.98,54.94,574.97,55.37,54.49
54.79,54.76,571.11,55.18,54.3
54.6,54.56,567.14,54.99,54.11
54.4,54.37,563.12,54.79,53.92
54.21,54.18,559.23,54.6,53.73
54.04,54.01,555.75,54.43,53.56
53.91,53.87,552.99,54.3,53.43
53.8,53.76,550.65,54.19,53.32
53.68,53.65,548.28,54.07,53.2
53.57,53.54,546.07,53.96,53.1
