open,close,Trading_turnover,high,low
57.18,57.14,619.76,57.58,56.66
57.16,57.12,619.26,57.55,56.64
57.11,57.07,618.3,57.51,56.59
57.06,57.02,617.27,57.46,56.54
56.99,56.95,615.76,57.38,56.47
56.9,56.86,613.89,57.29,56.38
56.81,56.77,612.16,57.2,56.29
56.71,56.67,610.05,57.1,56.19
56.59,56.55,607.74,56.98,56.08
56.47,56.44,605.35,56.87,55.96
56.36,56.32,602.98,56.75,55.85
56.24,56.21,600.7,56.64,55.74
56.13,56.09,598.39,56.52,55.62
56.01,55.97,595.94,56.4,55.5
55.87,55.84,593.19,56.27,55.37
55.73,55.69,590.23,56.12,55.23
55.57,55.53,586.97,55.96,55.07
55.39,55.36,583.46,55.79,54.9
55.21,55.18,579.76,55.61,54.72
55.02,54.99,575.87,55.41,54.53
54.82,54.79,571.8,55.22,54.34
54.63,54.59,567.73,55.02,54.14
54.44,54.41,563.94,54.83,53.96
54.29,54.26,560.86,54.68,53.81
54.16,54.13,558.15,54.55,53.68
54.02,53.99,555.28,54.41,53.54
53.89,53.85,552.51,54.28,53.41
53.76,53.72,549.88,54.15,53.28
53.64,53.61,547.47,54.03,53.17
53.54,53.5,545.32,53.93,53.06
