open,close,Trading_turnover,high,low
57.17,57.13,619.48,57.56,56.65
57.15,57.11,619.01,57.54,56.63
57.12,57.08,618.51,57.52,56.6
57.07,57.03,617.47,57.47,56.55
57.0,56.96,615.98,57.39,56.48
56.93,56.89,614.5,57.32,56.41
56.83,56.79,612.57,57.22,56.32
56.72,56.69,610.41,57.12,56.21
56.61,56.57,608.13,57.0,56.1
56.5,56.46,605.85,56.89,55.99
56.39,56.35,603.66,56.78,55.88
56.28,56.24,601.44,56.67,55.77
56.16,56.13,599.06,56.55,55.66
56.03,55.99,596.39,56.42,55.53
55.89,55.85,593.51,56.28,55.39
55.73,55.7,590.34,56.12,55.23
55.56,55.53,586.92,55.96,55.07
55.39,55.35,583.31,55.78,54.89
55.2,55.17,579.49,55.59,54.71
55.0,54.97,575.45,55.39,54.51
54.8,54.77,571.37,55.19,54.31
54.62,54.58,567.53,55.01,54.13
54.46,54.43,564.39,54.85,53.98
54.33,54.29,561.6,54.72,53.84
54.18,54.15,558.58,54.57,53.7
54.04,54.0,555.61,54.43,53.56
53.9,53.86,552.72,54.29,53.42
53.77,53.73,550.03,54.16,53.29
53.65,53.61,547.6,54.04,53.17
53.53,53.5,545.27,53.93,53.06
