open,close,Trading_turnover,high,low
57.2,57.16,620.03,57.59,56.68
57.19,57.15,619.77,57.58,56.67
57.15,57.11,619.09,57.54,56.63
57.09,57.05,617.88,57.48,56.57
57.01,56.97,616.18,57.4,56.49
56.93,56.89,614.55,57.32,56.41
56.83,56.79,612.55,57.22,56.31
56.72,56.68,610.31,57.11,56.2
56.62,56.58,608.31,57.01,56.11
56.5,56.47,605.97,56.9,55.99
56.38,56.34,603.48,56.77,55.87
56.25,56.22,600.92,56.65,55.75
56.13,56.09,598.4,56.52,55.62
56.01,55.97,596.0,56.4,55.51
55.89,55.86,593.59,56.28,55.39
55.77,55.73,591.03,56.16,55.27
55.62,55.59,588.15,56.02,55.13
55.47,55.44,585.04,55.86,54.98
55.3,55.27,581.62,55.7,54.81
55.12,55.09,577.94,55.52,54.63
54.94,54.9,574.11,55.33,54.45
54.74,54.71,570.13,55.13,54.25
54.54,54.51,566.04,54.93,54.06
54.35,54.31,562.03,54.74,53.86
54.17,54.14,558.39,54.56,53.69
54.03,53.99,555.46,54.42,53.55
53.91,53.87,552.94,54.3,53.43
53.78,53.75,550.36,54.17,53.3
53.66,53.63,547.94,54.06,53.19
53.56,53.52,545.7,53.95,53.08
