open,close,Trading_turnover,high,low
58.35,58.31,643.2,58.75,57.81
58.4,58.36,644.14,58.79,57.86
58.42,58.38,644.54,58.82,57.88
58.4,58.36,644.14,58.8,57.86
58.36,58.31,643.2,58.75,57.82
58.29,58.25,641.82,58.68,57.75
58.2,58.16,640.1,58.6,57.67
58.11,58.07,638.13,58.5,57.57
57.99,57.95,635.74,58.38,57.45
57.85,57.81,632.92,58.24,57.32
57.68,57.65,629.66,58.08,57.16
57.52,57.48,626.32,57.91,56.99
57.34,57.3,622.82,57.74,56.82
57.15,57.11,618.98,57.55,56.63
56.98,56.94,615.54,57.37,56.46
56.89,56.85,613.65,57.28,56.37
56.81,56.78,612.21,57.21,56.3
56.68,56.64,609.53,57.08,56.17
56.5,56.47,605.92,56.9,55.99
56.29,56.26,601.71,56.69,55.79
56.08,56.04,597.31,56.47,55.57
55.86,55.83,592.99,56.26,55.36
55.63,55.6,588.31,56.03,55.13
55.37,55.34,583.05,55.77,54.88
55.12,55.08,577.81,55.51,54.63
54.87,54.84,572.73,55.26,54.38
54.64,54.61,568.04,55.03,54.15
54.45,54.41,564.08,54.84,53.96
54.28,54.24,560.6,54.67,53.8
54.14,54.1,557.69,54.53,53.66
