open,close,Trading_turnover,high,low
57.19,57.15,619.94,57.59,56.67
57.18,57.14,619.63,57.57,56.66
57.14,57.1,618.83,57.53,56.62
57.07,57.03,617.51,57.47,56.56
57.01,56.97,616.16,57.4,56.49
56.92,56.88,614.37,57.31,56.4
56.82,56.78,612.28,57.21,56.3
56.72,56.68,610.38,57.11,56.21
56.61,56.57,608.13,57.0,56.1
56.49,56.45,605.72,56.88,55.98
56.37,56.33,603.23,56.76,55.86
56.25,56.21,600.78,56.64,55.74
56.13,56.1,598.44,56.52,55.63
56.02,55.98,596.09,56.41,55.51
55.89,55.86,593.58,56.28,55.39
55.75,55.72,590.78,56.15,55.25
55.61,55.57,587.75,56.0,55.11
55.44,55.41,584.41,55.83,54.94
55.26,55.23,580.8,55.66,54.77
55.08,55.04,577.02,55.47,54.59
54.89,54.85,573.06,55.28,54.4
54.69,54.65,568.95,55.08,54.2
54.49,54.45,564.87,54.88,54.0
54.3,54.27,561.11,54.69,53.82
54.15,54.12,558.05,54.55,53.67
54.03,53.99,555.4,54.42,53.55
53.89,53.86,552.63,54.28,53.41
53.76,53.73,550.01,54.16,53.29
53.65,53.61,547.56,54.04,53.17
53.54,53.5,545.34,53.93,53.06
