open,close,Trading_turnover,high,low
59.22,59.18,660.65,59.62,58.67
59.25,59.21,661.29,59.65,58.7
59.31,59.27,662.4,59.71,58.76
59.36,59.31,663.22,59.75,58.8
59.33,59.29,662.65,59.73,58.78
59.25,59.21,661.08,59.65,58.7
59.15,59.11,658.96,59.55,58.6
59.04,58.99,656.7,59.43,58.49
58.93,58.89,654.6,59.33,58.38
58.82,58.78,652.28,59.21,58.27
58.68,58.64,649.48,59.07,58.13
58.53,58.49,646.61,58.93,57.99
58.38,58.34,643.6,58.78,57.84
58.23,58.19,640.46,58.62,57.69
58.07,58.03,637.34,58.47,57.53
57.9,57.86,633.87,58.29,57.36
57.71,57.67,630.07,58.1,57.18
57.5,57.46,625.97,57.9,56.97
57.28,57.24,621.47,57.67,56.75
57.04,57.01,616.82,57.44,56.53
56.81,56.77,612.01,57.2,56.29
56.54,56.51,606.77,56.94,56.03
56.28,56.24,601.33,56.67,55.77
56.01,55.97,595.94,56.4,55.51
55.75,55.72,590.76,56.15,55.25
55.5,55.47,585.68,55.9,55.01
55.26,55.23,580.79,55.66,54.77
55.04,55.0,576.15,55.43,54.55
54.82,54.79,571.73,55.21,54.33
54.64,54.61,568.02,55.03,54.15
