open,close,Trading_turnover,high,low
57.14,57.1,618.85,57.53,56.62
57.16,57.12,619.26,57.55,56.64
57.16,57.12,619.17,57.55,56.64
57.1,57.06,618.09,57.5,56.58
57.02,56.99,616.5,57.42,56.51
56.93,56.89,614.58,57.32,56.41
56.82,56.78,612.34,57.21,56.3
56.7,56.66,609.86,57.09,56.18
56.59,56.55,607.73,56.98,56.08
56.47,56.44,605.36,56.87,55.96
56.35,56.31,602.78,56.74,55.84
56.23,56.2,600.53,56.63,55.73
56.11,56.07,597.95,56.5,55.6
55.97,55.94,595.22,56.36,55.47
55.84,55.8,592.45,56.23,55.33
55.7,55.67,589.73,56.09,55.2
55.57,55.54,587.14,55.97,55.08
55.45,55.41,584.5,55.84,54.95
55.31,55.27,581.68,55.7,54.81
55.15,55.12,578.54,55.54,54.66
54.99,54.95,575.17,55.38,54.5
54.81,54.78,571.55,55.2,54.32
54.63,54.59,567.76,55.02,54.14
54.44,54.41,563.95,54.83,53.96
54.26,54.22,560.15,54.65,53.77
54.08,54.04,556.46,54.47,53.6
53.91,53.88,553.03,54.3,53.43
53.77,53.73,550.08,54.16,53.29
53.66,53.62,547.81,54.05,53.18
53.57,53.53,545.92,53.96,53.09
