open,close,Trading_turnover,high,low
58.0,57.96,636.17,58.39,57.47
58.04,57.99,636.92,58.43,57.5
58.03,57.99,636.85,58.43,57.5
58.0,57.96,636.13,58.4,57.47
57.94,57.9,634.92,58.34,57.41
57.87,57.83,633.4,58.26,57.34
57.78,57.74,631.72,58.18,57.25
57.68,57.64,629.67,58.08,57.15
57.58,57.54,627.58,57.97,57.05
57.48,57.44,625.54,57.87,56.95
57.36,57.32,623.24,57.76,56.84
57.24,57.21,620.84,57.64,56.72
57.12,57.08,618.26,57.51,56.6
56.98,56.94,615.48,57.37,56.46
56.83,56.79,612.52,57.22,56.31
56.66,56.62,609.04,57.05,56.14
56.46,56.42,604.97,56.85,55.95
56.22,56.19,600.28,56.62,55.72
55.98,55.95,595.44,56.38,55.48
55.74,55.7,590.4,56.13,55.24
55.47,55.44,585.04,55.86,54.98
55.23,55.2,580.19,55.63,54.74
55.07,55.04,576.91,55.47,54.58
54.94,54.9,574.14,55.33,54.45
54.76,54.73,570.48,55.15,54.27
54.56,54.53,566.43,54.95,54.08
54.37,54.33,562.41,54.76,53.88
54.19,54.16,558.84,54.58,53.71
54.05,54.02,555.94,54.44,53.57
53.93,53.89,553.37,54.32,53.45
