open,close,Trading_turnover,high,low
58.93,58.89,654.88,59.33,58.39
58.99,58.95,656.06,59.39,58.45
59.0,58.96,656.14,59.39,58.45
58.95,58.91,655.13,59.35,58.4
58.87,58.83,653.48,59.27,58.32
58.76,58.72,651.35,59.16,58.22
58.64,58.6,648.77,59.03,58.09
58.52,58.48,646.42,58.92,57.98
58.46,58.42,645.23,58.86,57.92
58.42,58.38,644.43,58.82,57.88
58.34,58.3,642.81,58.74,57.8
58.23,58.19,640.64,58.63,57.7
58.11,58.07,638.19,58.51,57.58
57.99,57.95,635.71,58.39,57.45
57.87,57.83,633.36,58.27,57.34
57.73,57.7,630.64,58.13,57.21
57.56,57.52,627.21,57.96,57.04
57.37,57.33,623.41,57.77,56.85
57.16,57.12,619.14,57.55,56.64
56.93,56.89,614.46,57.32,56.41
56.69,56.65,609.6,57.08,56.17
56.42,56.38,604.24,56.81,55.91
56.14,56.1,598.53,56.53,55.63
55.85,55.81,592.69,56.24,55.35
55.56,55.52,586.8,55.95,55.06
55.29,55.25,581.3,55.68,54.79
55.04,55.01,576.31,55.44,54.55
54.82,54.78,571.69,55.21,54.33
54.62,54.59,567.69,55.02,54.14
54.47,54.43,564.48,54.86,53.98
