open,close,Trading_turnover,high,low
75.47,75.19,306.57,76.62,74.11
75.36,75.08,304.68,76.5,74.01
75.37,75.1,305.0,76.52,74.03
75.61,75.34,308.92,76.76,74.25
76.0,75.73,315.32,77.16,74.63
76.43,76.17,322.5,77.61,75.04
76.88,76.62,329.83,78.06,75.47
77.28,77.02,336.4,78.48,75.86
77.62,77.36,341.81,78.82,76.18
77.88,77.62,346.03,79.08,76.43
78.08,77.83,349.34,79.29,76.63
78.37,78.11,353.94,79.58,76.9
78.73,78.48,359.84,79.95,77.25
79.05,78.81,365.13,80.29,77.56
79.34,79.09,369.75,80.58,77.83
79.6,79.35,373.94,80.84,78.08
79.85,79.61,378.0,81.1,78.32
80.1,79.86,382.1,81.36,78.57
80.36,80.12,386.27,81.62,78.81
80.61,80.38,390.43,81.88,79.06
80.86,80.63,394.47,82.14,79.3
81.1,80.87,398.32,82.38,79.52
81.32,81.09,401.96,82.61,79.74
81.54,81.31,405.48,82.83,79.95
81.76,81.53,408.98,83.05,80.15
81.97,81.74,412.44,83.27,80.36
82.18,81.95,415.81,83.48,80.56
82.38,82.15,419.07,83.69,80.75
82.57,82.35,422.22,83.89,80.94
82.76,82.54,425.27,84.08,81.12
