open,close,Trading_turnover,high,low
74.53,74.25,291.63,75.66,73.22
74.78,74.5,295.59,75.91,73.46
75.19,74.92,302.32,76.34,73.85
75.67,75.4,310.18,76.83,74.31
76.1,75.83,317.1,77.26,74.72
76.43,76.17,322.53,77.61,75.04
76.76,76.49,327.73,77.93,75.35
77.09,76.83,333.26,78.28,75.68
77.45,77.19,339.0,78.64,76.01
77.77,77.51,344.23,78.97,76.32
78.04,77.79,348.74,79.25,76.59
78.34,78.09,353.63,79.56,76.88
78.66,78.41,358.75,79.88,77.18
78.95,78.7,363.49,80.18,77.46
79.23,78.99,368.02,80.47,77.73
79.51,79.26,372.48,80.75,78.0
79.78,79.53,376.87,81.03,78.26
80.04,79.8,381.14,81.3,78.51
80.3,80.06,385.28,81.56,78.75
80.55,80.31,389.34,81.81,78.99
80.79,80.55,393.3,82.06,79.23
81.03,80.79,397.16,82.31,79.46
81.26,81.03,400.89,82.54,79.68
81.48,81.25,404.52,82.77,79.89
81.7,81.47,408.06,82.99,80.1
81.91,81.68,411.52,83.21,80.3
82.12,81.89,414.88,83.42,80.5
82.32,82.09,418.14,83.63,80.7
82.52,82.29,421.32,83.83,80.88
82.71,82.48,424.42,84.02,81.07
