open,close,Trading_turnover,high,low
71.61,71.31,244.79,72.67,70.41
72.61,72.32,261.04,73.7,71.38
73.37,73.08,273.2,74.47,72.1
73.86,73.57,281.03,74.97,72.57
74.16,73.88,285.85,75.28,72.86
74.37,74.09,289.2,75.5,73.07
74.56,74.28,292.14,75.69,73.25
74.85,74.57,296.86,75.99,73.53
75.3,75.02,304.14,76.44,73.95
75.77,75.5,311.88,76.93,74.41
76.15,75.88,318.14,77.32,74.77
76.44,76.17,322.77,77.61,75.05
76.71,76.45,327.16,77.89,75.31
77.02,76.75,332.06,78.2,75.6
77.35,77.09,337.46,78.54,75.92
77.69,77.43,343.02,78.89,76.25
78.02,77.77,348.38,79.23,76.57
78.33,78.08,353.39,79.55,76.87
78.62,78.37,358.06,79.84,77.14
78.9,78.65,362.55,80.13,77.41
79.18,78.93,367.08,80.41,77.68
79.46,79.21,371.66,80.7,77.95
79.74,79.49,376.18,80.99,78.21
80.0,79.76,380.53,81.26,78.47
80.26,80.02,384.7,81.52,78.72
80.51,80.27,388.71,81.78,78.96
80.75,80.51,392.64,82.02,79.19
80.99,80.75,396.49,82.27,79.42
81.22,80.99,400.27,82.5,79.64
81.45,81.21,403.95,82.74,79.86
