open,close,Trading_turnover,high,low
73.35,73.06,272.84,74.45,72.08
73.83,73.55,280.58,74.94,72.55
74.16,73.88,285.79,75.28,72.86
74.43,74.15,290.04,75.55,73.12
74.68,74.4,294.1,75.81,73.36
75.03,74.76,299.8,76.17,73.7
75.51,75.24,307.59,76.66,74.16
75.98,75.71,315.3,77.15,74.61
76.34,76.08,321.18,77.52,74.96
76.6,76.34,325.32,77.78,75.2
76.86,76.6,329.56,78.04,75.46
77.18,76.92,334.75,78.37,75.76
77.53,77.27,340.39,78.73,76.1
77.87,77.61,345.94,79.08,76.42
78.19,77.94,351.14,79.4,76.73
78.49,78.24,355.97,79.71,77.02
78.77,78.52,360.51,80.0,77.29
79.05,78.8,364.97,80.28,77.55
79.32,79.08,369.49,80.56,77.82
79.61,79.36,374.06,80.85,78.09
79.88,79.64,378.54,81.13,78.35
80.14,79.9,382.81,81.4,78.61
80.4,80.16,386.88,81.66,78.85
80.64,80.4,390.82,81.91,79.08
80.88,80.64,394.7,82.15,79.31
81.11,80.88,398.52,82.39,79.54
81.34,81.11,402.25,82.63,79.76
81.57,81.33,405.88,82.86,79.97
81.78,81.55,409.39,83.08,80.18
81.99,81.76,412.79,83.29,80.38
