open,close,Trading_turnover,high,low
61.39,61.03,97.67,62.21,60.54
61.56,61.21,96.78,62.39,60.72
61.68,61.32,96.14,62.51,60.84
61.7,61.34,95.93,62.53,60.86
61.64,61.28,96.13,62.47,60.8
61.54,61.18,96.59,62.37,60.7
61.43,61.07,97.13,62.25,60.58
61.3,60.95,97.74,62.12,60.45
61.18,60.83,98.38,62.0,60.32
61.1,60.75,98.86,61.92,60.24
61.06,60.71,99.13,61.88,60.2
61.01,60.66,99.36,61.83,60.15
60.95,60.6,99.63,61.76,60.09
60.87,60.52,100.0,61.69,60.01
60.79,60.44,100.39,61.6,59.93
60.72,60.37,100.77,61.53,59.85
60.65,60.3,101.13,61.46,59.78
60.59,60.24,101.45,61.4,59.71
60.53,60.18,101.74,61.34,59.65
60.47,60.13,102.04,61.28,59.6
60.41,60.07,102.33,61.22,59.54
60.35,60.01,102.63,61.16,59.47
60.29,59.95,102.93,61.09,59.41
60.24,59.89,103.23,61.03,59.35
60.18,59.84,103.52,60.98,59.29
60.12,59.78,103.79,60.92,59.24
60.07,59.73,104.07,60.87,59.18
60.02,59.68,104.33,60.81,59.13
59.96,59.62,104.6,60.76,59.07
59.91,59.57,104.86,60.7,59.02
