open,close,Trading_turnover,high,low
75.52,75.24,307.49,76.67,74.16
75.55,75.28,307.94,76.7,74.19
75.66,75.38,309.66,76.81,74.3
75.94,75.67,314.3,77.1,74.57
76.37,76.1,321.38,77.54,74.98
76.83,76.57,328.95,78.01,75.42
77.23,76.97,335.52,78.42,75.81
77.59,77.33,341.29,78.79,76.15
77.89,77.64,346.27,79.1,76.44
78.16,77.91,350.65,79.37,76.7
78.4,78.15,354.51,79.62,76.93
78.69,78.44,359.16,79.91,77.21
79.03,78.78,364.73,80.26,77.54
79.34,79.09,369.73,80.58,77.83
79.61,79.37,374.14,80.86,78.09
79.86,79.62,378.23,81.11,78.34
80.11,79.87,382.25,81.37,78.57
80.36,80.12,386.32,81.62,78.82
80.61,80.38,390.41,81.88,79.06
80.86,80.62,394.43,82.14,79.29
81.1,80.87,398.32,82.38,79.52
81.33,81.1,402.04,82.61,79.74
81.55,81.32,405.59,82.84,79.95
81.76,81.53,409.04,83.06,80.16
81.97,81.74,412.46,83.27,80.36
82.18,81.95,415.82,83.48,80.56
82.38,82.15,419.09,83.69,80.75
82.57,82.35,422.25,83.89,80.94
82.76,82.54,425.32,84.08,81.12
82.95,82.72,428.3,84.27,81.3
