open,close,Trading_turnover,high,low
75.07,74.79,300.2,76.21,73.73
75.4,75.12,305.58,76.54,74.05
75.7,75.43,310.47,76.85,74.34
75.99,75.72,315.15,77.15,74.61
76.34,76.07,320.95,77.51,74.96
76.76,76.5,327.86,77.94,75.36
77.2,76.94,334.96,78.39,75.78
77.57,77.31,341.01,78.77,76.13
77.86,77.6,345.66,79.06,76.41
78.12,77.86,349.93,79.33,76.66
78.38,78.13,354.21,79.6,76.91
78.68,78.43,359.05,79.9,77.2
79.0,78.75,364.3,80.23,77.51
79.3,79.06,369.18,80.54,77.8
79.58,79.34,373.67,80.83,78.07
79.84,79.6,377.86,81.09,78.31
80.09,79.85,381.91,81.35,78.55
80.34,80.1,385.97,81.6,78.79
80.59,80.35,390.06,81.86,79.04
80.84,80.6,394.09,82.11,79.27
81.08,80.84,397.98,82.36,79.5
81.31,81.07,401.69,82.59,79.72
81.53,81.3,405.26,82.82,79.93
81.74,81.51,408.74,83.04,80.14
81.95,81.72,412.17,83.25,80.34
82.16,81.93,415.53,83.46,80.54
82.36,82.13,418.8,83.67,80.73
82.56,82.33,421.97,83.87,80.92
82.75,82.52,425.04,84.06,81.1
82.93,82.71,428.03,84.25,81.28
