open,close,Trading_turnover,high,low
58.99,58.66,109.43,59.76,58.07
59.16,58.83,108.8,59.94,58.25
59.47,59.13,107.47,60.25,58.56
59.78,59.45,105.91,60.57,58.89
59.98,59.65,104.77,60.78,59.09
60.01,59.67,104.43,60.81,59.12
59.91,59.57,104.78,60.71,59.02
59.74,59.4,105.56,60.53,58.84
59.56,59.22,106.46,60.34,58.65
59.43,59.1,107.17,60.21,58.52
59.4,59.07,107.51,60.18,58.49
59.44,59.1,107.39,60.22,58.53
59.47,59.13,107.19,60.25,58.56
59.44,59.1,107.27,60.22,58.53
59.37,59.03,107.57,60.15,58.46
59.29,58.96,107.95,60.07,58.38
59.22,58.89,108.32,60.0,58.3
59.16,58.83,108.61,59.94,58.25
59.13,58.8,108.82,59.9,58.21
59.1,58.77,108.99,59.87,58.18
59.06,58.73,109.15,59.84,58.14
59.02,58.69,109.34,59.8,58.1
58.97,58.65,109.57,59.75,58.05
58.92,58.59,109.82,59.69,58.0
58.87,58.55,110.07,59.64,57.95
58.83,58.5,110.31,59.6,57.9
58.79,58.46,110.52,59.55,57.86
58.74,58.42,110.73,59.51,57.82
58.7,58.38,110.93,59.47,57.77
58.66,58.33,111.15,59.43,57.73
