open,close,Trading_turnover,high,low
59.02,58.69,109.09,59.79,58.1
58.96,58.63,109.56,59.73,58.04
59.04,58.71,109.35,59.81,58.12
59.2,58.87,108.68,59.98,58.28
59.36,59.03,107.87,60.14,58.45
59.43,59.1,107.39,60.22,58.53
59.39,59.05,107.49,60.17,58.48
59.27,58.93,108.0,60.04,58.35
59.13,58.79,108.69,59.9,58.21
59.01,58.68,109.32,59.78,58.09
58.95,58.62,109.72,59.72,58.03
58.95,58.63,109.77,59.73,58.03
58.97,58.64,109.67,59.74,58.04
58.95,58.62,109.73,59.72,58.02
58.9,58.57,109.94,59.67,57.97
58.83,58.51,110.25,59.6,57.91
58.77,58.44,110.57,59.54,57.84
58.71,58.39,110.86,59.48,57.78
58.67,58.35,111.09,59.44,57.74
58.64,58.31,111.28,59.4,57.7
58.6,58.28,111.45,59.37,57.67
58.56,58.24,111.63,59.33,57.63
58.52,58.2,111.85,59.28,57.58
58.47,58.15,112.08,59.23,57.53
58.42,58.1,112.33,59.18,57.48
58.38,58.05,112.56,59.14,57.44
58.33,58.01,112.78,59.09,57.39
58.29,57.97,113.0,59.05,57.35
58.25,57.93,113.21,59.0,57.3
58.2,57.88,113.42,58.96,57.26
