open,close,Trading_turnover,high,low
61.06,60.71,99.06,61.88,60.2
61.17,60.82,98.65,61.99,60.32
61.3,60.95,98.03,62.13,60.45
61.38,61.03,97.62,62.2,60.53
61.38,61.02,97.56,62.2,60.53
61.29,60.94,97.88,62.11,60.44
61.16,60.8,98.48,61.98,60.3
61.04,60.68,99.1,61.85,60.18
60.94,60.59,99.6,61.76,60.08
60.87,60.52,100.0,61.68,60.0
60.81,60.46,100.36,61.62,59.94
60.77,60.42,100.61,61.58,59.9
60.72,60.37,100.81,61.53,59.85
60.65,60.31,101.12,61.46,59.78
60.58,60.23,101.48,61.39,59.7
60.51,60.16,101.85,61.31,59.63
60.44,60.1,102.18,61.25,59.56
60.38,60.04,102.49,61.19,59.5
60.33,59.98,102.77,61.13,59.45
60.27,59.93,103.04,61.07,59.39
60.22,59.88,103.32,61.02,59.33
60.16,59.82,103.6,60.96,59.28
60.11,59.76,103.88,60.9,59.22
60.05,59.71,104.16,60.85,59.16
60.0,59.66,104.44,60.79,59.1
59.94,59.6,104.7,60.74,59.05
59.89,59.55,104.96,60.68,59.0
59.84,59.5,105.22,60.63,58.95
59.79,59.45,105.47,60.58,58.89
59.74,59.4,105.72,60.53,58.84
