open,close,Trading_turnover,high,low
59.5,59.17,106.68,60.29,58.6
59.23,58.9,107.99,60.01,58.32
59.01,58.68,109.16,59.78,58.08
58.89,58.56,109.88,59.66,57.96
58.88,58.55,110.08,59.65,57.95
58.94,58.61,109.89,59.71,58.01
59.01,58.68,109.53,59.79,58.09
59.03,58.7,109.37,59.8,58.11
58.96,58.63,109.62,59.73,58.03
58.85,58.52,110.11,59.62,57.92
58.75,58.42,110.64,59.52,57.82
58.69,58.36,111.02,59.45,57.75
58.66,58.33,111.18,59.43,57.73
58.64,58.32,111.27,59.41,57.71
58.62,58.3,111.37,59.39,57.69
58.58,58.26,111.53,59.35,57.65
58.54,58.21,111.76,59.3,57.6
58.48,58.16,112.03,59.24,57.54
58.42,58.1,112.31,59.19,57.49
58.38,58.05,112.56,59.14,57.44
58.34,58.01,112.77,59.09,57.39
58.3,57.98,112.97,59.06,57.35
58.26,57.94,113.16,59.01,57.31
58.21,57.89,113.37,58.97,57.27
58.17,57.85,113.6,58.92,57.22
58.12,57.8,113.83,58.88,57.17
58.07,57.75,114.07,58.83,57.12
58.03,57.71,114.3,58.78,57.08
57.98,57.66,114.53,58.73,57.03
57.94,57.62,114.75,58.69,56.98
