open,close,Trading_turnover,high,low
74.36,74.08,288.91,75.48,73.05
74.57,74.29,292.2,75.7,73.25
74.9,74.62,297.58,76.04,73.57
75.41,75.13,305.83,76.55,74.06
75.94,75.67,314.57,77.1,74.57
76.37,76.1,321.5,77.54,74.98
76.67,76.4,326.32,77.84,75.27
76.94,76.67,330.7,78.12,75.53
77.24,76.97,335.56,78.43,75.81
77.57,77.31,341.03,78.77,76.13
77.89,77.64,346.34,79.1,76.45
78.21,77.96,351.48,79.42,76.75
78.53,78.28,356.68,79.75,77.06
78.82,78.57,361.35,80.05,77.34
79.09,78.84,365.74,80.33,77.6
79.36,79.12,370.13,80.6,77.86
79.64,79.39,374.6,80.89,78.12
79.91,79.67,379.05,81.17,78.38
80.18,79.94,383.34,81.44,78.64
80.43,80.19,387.44,81.7,78.88
80.67,80.44,391.4,81.94,79.11
80.91,80.68,395.26,82.19,79.34
81.14,80.91,399.03,82.43,79.57
81.37,81.14,402.73,82.66,79.78
81.59,81.36,406.34,82.89,80.0
81.81,81.58,409.86,83.11,80.21
82.02,81.79,413.25,83.32,80.41
82.22,82.0,416.55,83.53,80.6
82.42,82.19,419.77,83.73,80.79
82.61,82.39,422.9,83.93,80.98
