open,close,Trading_turnover,high,low
60.65,60.3,102.02,61.46,59.78
61.6,61.25,97.35,62.43,60.76
62.64,62.28,102.12,63.5,61.8
63.53,63.18,114.21,64.41,62.66
63.81,63.46,118.37,64.7,62.93
63.49,63.14,112.73,64.36,62.62
62.85,62.49,102.02,63.7,62.0
62.3,61.93,94.78,63.14,61.47
62.08,61.71,93.68,62.92,61.25
62.11,61.74,93.81,62.95,61.28
62.22,61.85,93.59,63.06,61.39
62.27,61.9,93.32,63.11,61.44
62.18,61.82,93.43,63.02,61.35
62.0,61.63,94.21,62.83,61.16
61.8,61.44,95.15,62.63,60.96
61.65,61.3,95.93,62.48,60.81
61.57,61.21,96.45,62.39,60.72
61.51,61.16,96.78,62.34,60.67
61.47,61.11,97.05,62.29,60.62
61.4,61.04,97.36,62.22,60.55
61.32,60.96,97.76,62.14,60.46
61.22,60.87,98.22,62.04,60.37
61.13,60.78,98.68,61.95,60.27
61.05,60.7,99.11,61.86,60.19
60.98,60.63,99.48,61.79,60.12
60.91,60.56,99.81,61.73,60.05
60.85,60.5,100.13,61.66,59.98
60.78,60.44,100.46,61.6,59.92
60.72,60.37,100.8,61.53,59.85
60.65,60.3,101.14,61.46,59.78
