open,close,Trading_turnover,high,low
59.79,59.46,106.02,60.59,58.9
60.59,60.24,102.28,61.4,59.72
61.36,61.01,98.4,62.19,60.52
61.91,61.56,95.46,62.75,61.08
62.16,61.79,93.95,63.0,61.33
62.1,61.73,93.92,62.94,61.27
61.81,61.45,95.04,62.65,60.98
61.45,61.09,96.72,62.27,60.6
61.13,60.78,98.31,61.95,60.28
61.0,60.65,99.22,61.81,60.14
61.06,60.71,99.24,61.88,60.2
61.15,60.8,98.82,61.98,60.3
61.15,60.8,98.69,61.97,60.29
61.06,60.7,99.05,61.87,60.2
60.93,60.57,99.66,61.74,60.06
60.8,60.45,100.28,61.62,59.94
60.71,60.37,100.77,61.52,59.84
60.65,60.31,101.12,61.46,59.78
60.61,60.27,101.35,61.42,59.74
60.57,60.23,101.56,61.38,59.7
60.52,60.18,101.8,61.33,59.65
60.46,60.11,102.11,61.26,59.58
60.39,60.04,102.46,61.19,59.51
60.32,59.97,102.8,61.12,59.43
60.26,59.91,103.12,61.06,59.37
60.2,59.86,103.4,61.0,59.32
60.15,59.81,103.66,60.95,59.26
60.1,59.76,103.92,60.9,59.21
60.05,59.71,104.18,60.84,59.16
59.99,59.65,104.45,60.79,59.1
