open,close,Trading_turnover,high,low
59.74,59.4,105.62,60.53,58.84
59.63,59.29,106.16,60.41,58.72
59.54,59.2,106.65,60.32,58.63
59.5,59.16,106.94,60.28,58.59
59.5,59.17,106.99,60.28,58.59
59.51,59.18,106.94,60.3,58.61
59.51,59.17,106.95,60.29,58.6
59.46,59.13,107.14,60.24,58.55
59.39,59.06,107.45,60.17,58.48
59.31,58.98,107.85,60.09,58.4
59.24,58.91,108.23,60.02,58.33
59.2,58.87,108.46,59.98,58.28
59.17,58.84,108.61,59.95,58.25
59.14,58.81,108.76,59.92,58.22
59.1,58.77,108.95,59.88,58.18
59.05,58.72,109.17,59.83,58.13
59.0,58.67,109.42,59.78,58.08
58.95,58.62,109.67,59.73,58.03
58.91,58.58,109.91,59.68,57.98
58.86,58.53,110.14,59.63,57.94
58.82,58.49,110.35,59.59,57.89
58.78,58.45,110.55,59.55,57.85
58.74,58.41,110.76,59.5,57.81
58.69,58.37,110.98,59.46,57.76
58.65,58.32,111.21,59.41,57.72
58.6,58.28,111.43,59.37,57.67
58.56,58.23,111.65,59.32,57.62
58.51,58.19,111.87,59.28,57.58
58.47,58.15,112.09,59.23,57.53
58.43,58.11,112.31,59.19,57.49
