open,close,Trading_turnover,high,low
144.54,144.55,20.77,145.39,143.79
144.55,144.57,20.77,145.4,143.8
144.52,144.53,20.77,145.37,143.77
144.51,144.52,20.77,145.36,143.76
144.59,144.6,20.78,145.44,143.84
144.63,144.64,20.78,145.48,143.88
144.63,144.64,20.78,145.48,143.88
144.62,144.64,20.78,145.48,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
144.62,144.63,20.78,145.47,143.87
