open,close,Trading_turnover,high,low
12.917675123810767,12.857266805171967,55.035942535847425,13.03019616663456,12.759518021941183
12.61287424147129,12.559519827365875,18.216553483158354,12.707507076263429,12.473857436776159
12.904902755618096,12.844753994941712,52.38664489611983,13.016921615600587,12.747618367671965
12.576347692012787,12.52765671491623,18.619246121495966,12.675291652083398,12.43799696743488
12.887524895071984,12.829591391086579,59.22568232938647,13.003472942709925,12.7291079801321
12.533549444079398,12.48845419883728,26.139893259853128,12.63698516368866,12.394818881154059
12.867994000315665,12.811356725692749,76.03548112884164,12.98925928592682,12.706631821393964
12.506002794504166,12.462347297668456,38.14607094973326,12.61339293241501,12.36556747317314
12.856919189691544,12.800901846885681,82.93738606199622,12.980346423387529,12.694447942376135
12.461759209632874,12.419880638122558,45.539694387465715,12.570976015925408,12.321366177797316
12.858018251657485,12.802055900096894,88.65109374001622,12.983237678408624,12.694295798540114
12.441580150127411,12.400725228786468,55.03026019409299,12.553922636508943,12.299779809713362
12.86946787059307,12.813480558395385,110.96320806071164,13.001754769682886,12.700558440089225
12.42323004245758,12.383278880119324,65.48570873215795,12.538906546831132,12.279779081344603
12.888270284533501,12.831910741329192,131.437446564436,13.02711958706379,12.714308230280874
12.403592059612274,12.364685661792755,78.30109258368611,12.523525889515879,12.257983724474904
12.91468370258808,12.857791516780853,159.08657602965835,13.062448399662973,12.733865233659742
12.382717279791832,12.345013349056243,96.14852919057012,12.508664397001267,12.233863743543623
12.949528194069861,12.891932127475739,195.62611351907256,13.109073367714883,12.759679862856864
12.364142075777053,12.327700989246368,119.30536807700993,12.498036562204362,12.21075058698654
12.994992019534111,12.93649169921875,244.6876330971718,13.170287442803383,12.793110712170598
12.348201097846031,12.313017184734344,147.6855375915766,12.491865798830988,12.189004718661307
13.047815333008765,12.98830790758133,307.78097969293594,13.24315487921238,12.830738390684125
12.333106256723404,12.29926380634308,182.4829324036837,12.488731285333635,12.166642249822615
13.104873557686805,13.044335238933563,384.8955723941326,13.324423695206644,12.869591579437254
12.319728699922562,12.287279143333436,223.97276927530768,12.489562525153161,12.144454328417776
13.158439442515373,13.097085621356964,474.4576587677002,13.405738602280618,12.90257502555847
12.306869674921035,12.2759050822258,271.3814659565687,12.49282602965832,12.121483952999114
13.19953343987465,13.137791373729707,568.3894508779049,13.47556946873665,12.922708169221876
12.291880865097045,12.262600207328797,322.7990321367979,12.495171553492547,12.095636888742446
