open,close,Trading_turnover,high,low
17.454879736900327,17.43902453184128,782.8335206657648,17.76375023782253,17.209063665270804
16.640118104219436,16.600444614887238,354.2997188568115,16.852157183885573,16.450718450546265
17.471871197223663,17.459706938266756,860.1432133167982,17.794626284241673,17.215965997576713
16.691320168972016,16.65617254972458,365.64965058863163,16.908769727945327,16.50077633738518
17.687504959106445,17.692605865001678,1282.828619301319,18.092347943782805,17.378389577269555
16.94392671585083,16.923124265670776,497.05452021956444,17.197265990972518,16.736141444444655
18.082568848133086,18.11889799833298,2202.1632156968117,18.66291670203209,17.65527867794037
17.096567326784132,17.097703671455385,1006.7385088354349,17.455002468824386,16.822112721800803
18.747522842884063,18.79608542919159,2792.1418033242226,19.432570145130157,18.232880126833916
17.461464071273802,17.480737924575806,1532.90105086565,17.92602086663246,17.113570340275764
19.01558892726898,19.062547230720522,2879.688864171505,19.716999937295913,18.481596994400025
17.738026523590086,17.75943875312805,1774.7423596382139,18.247615503072737,17.353352645039557
18.915033692121504,18.95081140995026,2452.9832593798637,19.54898506760597,18.4331497746706
18.20113151073456,18.219532942771913,1311.3201833963392,18.638367539048193,17.874844990372658
18.81546572446823,18.838412404060364,1338.7820608615873,19.25779675543308,18.480300963521003
18.301086604595184,18.313701152801514,920.3928127586842,18.664209607243535,18.025174739956856
18.46091424226761,18.47378969192505,949.1467673033476,18.828041076660153,18.18017118394375
18.146083056926727,18.15083076953888,782.7775261998177,18.47764305114746,17.888870883584023
18.318537259101866,18.32698931694031,872.6122699379921,18.66767873585224,18.04923580825329
18.101663035154342,18.10410203933716,759.8745792806149,18.426264935731886,17.848163592219354
18.36556448340416,18.37700135707855,946.7405978292227,18.72841521322727,18.087382993102075
18.24691699743271,18.2555433511734,873.8717313557863,18.59493594646454,17.97923170506954
18.64339163303375,18.666396725177766,1263.1756446957586,19.066337204575536,18.32372519314289
18.60451127886772,18.628190195560457,1277.4048641026018,19.031043899059295,18.283317789435387
18.882201945781706,18.92048020362854,2225.7708392739296,19.475912871360777,18.436297366023062
18.70762779712677,18.740966320037842,2197.688754618168,19.29620906949043,18.262910680174826
18.97958045005798,19.018520164489747,2694.096066772938,19.65067423403263,18.464640436768534
18.566340124607084,18.595545315742495,2392.8975663781166,19.18492701411247,18.08995047390461
18.61853902339935,18.644502782821657,2015.6895406246183,19.17704931259155,18.1928660184145
18.43186064362526,18.44971525669098,1221.8888036608694,18.851501125693318,18.11454249083996
