open,close,Trading_turnover,high,low
20.43579724431038,20.39092069268227,428.0630429536104,20.75629334449768,20.23150691986084
20.175197184085846,20.136781576275826,363.169984921813,20.457737189531326,19.99885759353638
19.93133572936058,19.898343762755395,310.5325457453728,20.183346539735794,19.77521109580994
19.663607627153397,19.636782839894295,256.4460623115301,19.88425894379616,19.5262077331543
19.43251314163208,19.41006767451763,215.0834052041173,19.629220712184907,19.307486200332644
19.22770013809204,19.20789359509945,187.41500979661942,19.409437322616576,19.10878705978394
19.077456820011136,19.05902375280857,173.37663811445236,19.253334552049637,18.96007323265076
18.874337983131408,18.858242866396903,144.97148966789246,19.033652204275132,18.762706804275517
18.747288423776624,18.732240331172942,132.10481864213943,18.90082596540451,18.63703413009644
18.581701052188873,18.56715492606163,118.35885822027922,18.728069272637367,18.471505117416385
18.48276649713516,18.468291330337525,112.95992882549763,18.627762460708617,18.37150006294251
18.34632486402988,18.331678754091264,105.55780243128538,18.488127073645593,18.233231401443483
18.2695961356163,18.254878768324854,102.50441218912601,18.41104724407196,18.155120515823366
18.154362443089482,18.139823508262634,96.47601231187582,18.293305379152297,18.03793516159058
18.096849367022514,18.081835168600083,95.6870055347681,18.236284774541854,17.978879976272587
17.999651283025738,17.984514352679252,91.50148522853851,18.13732939660549,17.879752826690677
17.957264766097065,17.941345727443696,91.72521838545799,18.095507323741913,17.836143875122072
17.875154918432234,17.85890747010708,88.80394253134727,18.012093436717986,17.75231981277466
17.844548434019085,17.827315446734428,89.80373208969831,17.98213697373867,17.72074151039124
17.774916890263555,17.757276076078416,87.55153842270374,17.911353796720505,17.649731779098513
17.753213241696354,17.734526491165163,88.9171247035265,17.89026520848274,17.62730760574341
17.69378452301025,17.674687346816064,87.05736853182316,17.82975817620754,17.566806459426882
17.678471824526785,17.65835494697094,88.60793962329626,17.815042021870614,17.550928068161014
17.62731635272503,17.606835129857064,86.99777624756098,17.762878710031508,17.498935079574586
17.616478464007375,17.595054948329928,88.60748738795519,17.752628311514854,17.48762197494507
17.572084727883336,17.550363901257516,87.16703560203314,17.707301837205886,17.442571592330935
17.56430967748165,17.54174185991287,88.75703339278698,17.700104066729544,17.434372377395633
17.525491660833357,17.502695280313493,87.43245663493872,17.66042330265045,17.39503335952759
17.51977459490299,17.496230298280718,88.94401215016842,17.65526191294193,17.388929247856144
17.4856016010046,17.46189260482788,87.70854631066322,17.620291736721992,17.354342603683474
