open,close,Trading_turnover,high,low
112.07,111.84,577.7,113.57,110.47
111.96,111.73,576.07,113.46,110.36
111.85,111.61,574.46,113.34,110.25
111.76,111.53,573.2,113.25,110.17
111.68,111.45,572.14,113.17,110.09
111.58,111.35,570.72,113.07,109.99
111.44,111.21,568.66,112.92,109.85
111.25,111.02,566.06,112.74,109.68
111.06,110.83,563.3,112.54,109.49
110.87,110.64,560.52,112.34,109.3
110.67,110.44,557.75,112.14,109.1
110.53,110.3,555.68,111.99,108.96
110.42,110.19,554.21,111.88,108.86
110.31,110.08,552.65,111.77,108.75
110.2,109.97,551.07,111.66,108.65
110.09,109.87,549.54,111.55,108.54
109.99,109.76,548.1,111.45,108.44
109.9,109.67,546.74,111.35,108.35
109.81,109.58,545.47,111.26,108.26
109.73,109.5,544.29,111.17,108.18
109.65,109.42,543.17,111.09,108.11
109.58,109.35,542.13,111.02,108.03
109.51,109.28,541.14,110.95,107.97
109.44,109.21,540.21,110.88,107.9
109.38,109.15,539.32,110.82,107.84
109.32,109.09,538.48,110.76,107.79
109.27,109.04,537.68,110.7,107.73
109.21,108.98,536.93,110.65,107.68
109.16,108.93,536.21,110.6,107.63
109.12,108.89,535.54,110.55,107.59
