open,close,Trading_turnover,high,low
103.8,103.57,459.11,105.1,102.39
104.09,103.86,463.31,105.4,102.67
104.35,104.12,467.03,105.67,102.92
104.58,104.35,470.33,105.9,103.15
104.78,104.55,473.24,106.11,103.34
104.95,104.73,475.79,106.29,103.52
105.11,104.88,478.04,106.45,103.67
105.22,105.0,479.68,106.56,103.78
105.31,105.08,480.86,106.65,103.86
105.36,105.13,481.59,106.7,103.91
105.36,105.14,481.68,106.71,103.92
105.43,105.2,482.64,106.77,103.98
105.55,105.32,484.34,106.89,104.1
105.64,105.41,485.68,106.99,104.19
105.72,105.49,486.79,107.07,104.26
105.79,105.56,487.81,107.14,104.33
105.86,105.63,488.8,107.21,104.4
105.92,105.7,489.79,107.28,104.47
105.99,105.77,490.77,107.35,104.53
106.06,105.83,491.74,107.42,104.6
106.13,105.9,492.7,107.49,104.66
106.19,105.97,493.64,107.56,104.73
106.26,106.03,494.55,107.62,104.79
106.32,106.09,495.44,107.68,104.85
106.38,106.15,496.3,107.75,104.91
106.44,106.21,497.14,107.81,104.97
106.49,106.27,497.95,107.86,105.02
106.55,106.32,498.75,107.92,105.08
106.6,106.38,499.53,107.98,105.13
106.66,106.43,500.28,108.03,105.18
