open,close,Trading_turnover,high,low
110.65,110.41,557.39,112.11,109.08
110.41,110.18,554.03,111.87,108.85
110.3,110.07,552.49,111.76,108.74
110.29,110.06,552.32,111.75,108.73
110.31,110.08,552.61,111.77,108.76
110.32,110.09,552.62,111.77,108.76
110.28,110.05,552.1,111.74,108.72
110.21,109.98,551.18,111.67,108.66
110.12,109.89,549.91,111.58,108.57
109.99,109.76,548.04,111.44,108.44
109.83,109.6,545.68,111.27,108.28
109.72,109.49,544.12,111.16,108.17
109.67,109.44,543.42,111.11,108.12
109.61,109.38,542.57,111.05,108.07
109.54,109.31,541.63,110.98,108.0
109.47,109.25,540.67,110.91,107.94
109.41,109.18,539.73,110.85,107.87
109.35,109.12,538.85,110.78,107.81
109.29,109.06,538.02,110.72,107.75
109.23,109.01,537.24,110.67,107.7
109.18,108.96,536.51,110.62,107.65
109.13,108.91,535.82,110.57,107.6
109.09,108.86,535.17,110.52,107.56
109.05,108.82,534.55,110.48,107.52
109.01,108.78,533.96,110.43,107.48
108.97,108.74,533.39,110.39,107.44
108.93,108.7,532.86,110.36,107.4
108.89,108.66,532.35,110.32,107.37
108.86,108.63,531.86,110.28,107.33
108.83,108.6,531.4,110.25,107.3
