open,close,Trading_turnover,high,low
112.26,112.03,580.38,113.76,110.66
112.17,111.94,579.14,113.68,110.57
112.12,111.89,578.33,113.62,110.52
112.06,111.82,577.44,113.56,110.46
111.96,111.73,576.13,113.46,110.37
111.83,111.6,574.22,113.32,110.24
111.67,111.44,572.01,113.16,110.08
111.51,111.28,569.67,112.99,109.92
111.32,111.09,566.97,112.8,109.74
111.1,110.87,563.83,112.58,109.52
110.86,110.63,560.43,112.33,109.29
110.69,110.46,558.03,112.16,109.12
110.58,110.36,556.53,112.05,109.02
110.47,110.24,554.88,111.93,108.91
110.35,110.12,553.17,111.81,108.79
110.23,110.0,551.51,111.69,108.68
110.12,109.89,549.94,111.58,108.57
110.02,109.79,548.47,111.47,108.47
109.92,109.7,547.1,111.37,108.37
109.83,109.61,545.82,111.28,108.29
109.75,109.52,544.61,111.2,108.2
109.67,109.44,543.48,111.12,108.13
109.6,109.37,542.42,111.04,108.06
109.53,109.3,541.42,110.97,107.99
109.46,109.23,540.46,110.9,107.92
109.4,109.17,539.56,110.84,107.86
109.34,109.11,538.71,110.77,107.8
109.28,109.05,537.9,110.72,107.75
109.23,109.0,537.14,110.66,107.69
109.18,108.95,536.41,110.61,107.64
