open,close,Trading_turnover,high,low
103.7,103.47,457.75,105.0,102.28
103.34,103.1,452.6,104.63,101.93
103.18,102.95,450.44,104.48,101.78
103.25,103.02,451.36,104.54,101.85
103.46,103.23,454.29,104.75,102.05
103.69,103.47,457.68,105.0,102.29
103.87,103.64,460.17,105.18,102.46
104.03,103.8,462.48,105.34,102.61
104.17,103.94,464.44,105.48,102.75
104.22,103.99,465.25,105.54,102.8
104.23,104.01,465.49,105.55,102.81
104.31,104.08,466.51,105.62,102.88
104.43,104.2,468.26,105.75,103.0
104.54,104.31,469.88,105.86,103.11
104.64,104.41,471.32,105.97,103.21
104.73,104.5,472.63,106.06,103.3
104.82,104.59,473.88,106.15,103.38
104.9,104.68,475.11,106.24,103.47
104.99,104.76,476.35,106.32,103.55
105.08,104.85,477.59,106.41,103.64
105.16,104.93,478.81,106.5,103.72
105.25,105.02,480.03,106.59,103.8
105.33,105.1,481.22,106.67,103.88
105.41,105.18,482.39,106.75,103.96
105.49,105.26,483.53,106.84,104.04
105.57,105.34,484.65,106.92,104.12
105.64,105.42,485.75,106.99,104.19
105.72,105.49,486.83,107.07,104.26
105.79,105.57,487.88,107.15,104.34
105.86,105.64,488.92,107.22,104.41
