open,close,Trading_turnover,high,low
104.03,103.8,462.46,105.34,102.61
103.83,103.6,459.73,105.14,102.42
103.77,103.54,458.81,105.07,102.35
103.87,103.64,460.31,105.18,102.46
104.06,103.84,463.03,105.38,102.65
104.28,104.05,466.06,105.59,102.86
104.46,104.23,468.61,105.78,103.03
104.56,104.33,470.06,105.88,103.13
104.65,104.43,471.47,105.98,103.22
104.75,104.52,472.81,106.07,103.31
104.78,104.55,473.3,106.11,103.34
104.84,104.61,474.14,106.17,103.4
104.95,104.72,475.74,106.28,103.51
105.05,104.82,477.21,106.39,103.61
105.14,104.91,478.53,106.48,103.7
105.23,105.0,479.74,106.57,103.78
105.31,105.08,480.89,106.65,103.86
105.38,105.16,482.03,106.73,103.94
105.46,105.24,483.16,106.81,104.01
105.54,105.31,484.29,106.89,104.09
105.62,105.39,485.4,106.97,104.17
105.7,105.47,486.49,107.05,104.24
105.77,105.54,487.56,107.12,104.31
105.84,105.62,488.61,107.2,104.39
105.91,105.69,489.63,107.27,104.46
105.98,105.76,490.62,107.34,104.52
106.05,105.82,491.6,107.41,104.59
106.12,105.89,492.55,107.48,104.65
106.18,105.96,493.49,107.55,104.72
106.25,106.02,494.4,107.61,104.78
